user_id,item_id
76561198051369576,730.0
76561198051371873,4000.0
76561198051371875,236390.0
76561198051372017,386360.0
76561198051372660,105600.0
76561198051375461,4000.0
76561198051377210,4000.0
76561198051379519,250900.0
76561198051379973,730.0
76561198051380946,280220.0
76561198051381052,4000.0
76561198051381526,6060.0
76561198051385184,431240.0
76561198051386179,550.0
76561198051388952,72850.0
76561198051393310,71270.0
76561198051417114,377160.0
76561198051425323,323370.0
76561198051431937,202990.0
76561198051432205,730.0
76561198051434179,730.0
76561198051434566,4000.0
76561198051434831,301520.0
76561198051436114,550.0
76561198051438764,730.0
76561198051439751,105600.0
76561198051440125,291480.0
76561198051441338,200510.0
76561198051442894,4000.0
76561198051443520,105600.0
76561198051443629,252490.0
76561198051443764,203770.0
76561198051446946,730.0
76561198051447708,221380.0
76561198051448536,240.0
76561198051448732,346110.0
76561198051452677,209870.0
76561198051454214,238960.0
76561198051454554,274190.0
76561198051455043,49600.0
76561198051455544,730.0
76561198051457245,99900.0
76561198051457993,72850.0
76561198051459282,346900.0
76561198051463616,72850.0
76561198051464996,550.0
76561198051483339,364360.0
76561198051497945,105600.0
76561198051498769,42690.0
76561198051500821,224600.0
76561198051511620,359320.0
76561198051511947,227940.0
76561198051520830,4000.0
76561198051523996,47890.0
76561198051524360,105600.0
76561198051524790,105600.0
76561198051542346,205790.0
76561198051543599,42160.0
76561198051550096,51100.0
76561198051562589,207610.0
76561198051564709,730.0
76561198051566291,230410.0
76561198051566553,730.0
76561198051568425,205790.0
76561198051568704,65800.0
76561198051569593,4000.0
76561198051569769,230410.0
76561198051569821,72850.0
76561198051572517,304050.0
76561198051573370,220.0
76561198051574507,221100.0
76561198051577341,202990.0
76561198051577524,239660.0
76561198051577690,48700.0
76561198051579492,34330.0
76561198051580679,21970.0
76561198051581104,730.0
76561198051583152,105600.0
76561198051584274,730.0
76561198051585092,730.0
76561198051585998,8930.0
76561198051586118,230410.0
76561198051586796,8500.0
76561198051594174,730.0
76561198051596654,4000.0
76561198051610153,230410.0
76561198051632171,4000.0
76561198051632682,91600.0
76561198051635761,200210.0
76561198051637269,206210.0
76561198051637301,730.0
76561198051638090,304050.0
76561198051639029,730.0
76561198051640600,730.0
76561198051643300,236850.0
76561198051644170,72850.0
76561198051650093,203160.0
76561198051664548,49520.0
76561198051679659,42700.0
76561198051680758,730.0
76561198051686686,230410.0
76561198051702977,4000.0
76561198051703487,730.0
76561198051704925,49520.0
76561198051705797,304930.0
76561198051706097,221100.0
76561198051708213,71270.0
76561198051708813,42690.0
76561198051712306,207890.0
76561198051712596,230410.0
76561198051713288,28050.0
76561198051713508,4000.0
76561198051714194,730.0
76561198051715077,212500.0
76561198051715736,4000.0
76561198051718808,730.0
76561198051720524,8850.0
76561198051720750,113400.0
76561198051725395,243870.0
76561198051757620,374320.0
76561198051758670,730.0
76561198051761563,620.0
76561198051762307,202170.0
76561198051765419,72850.0
76561198051769654,239220.0
76561198051769745,730.0
76561198051771438,17470.0
76561198051771696,4000.0
76561198051772312,8930.0
76561198051773732,208500.0
76561198051776152,42690.0
76561198051778170,238960.0
76561198051778746,346900.0
76561198051786924,550.0
76561198051796196,205790.0
76561198051796778,252950.0
76561198051808057,65800.0
76561198051816333,6060.0
76561198051818183,322330.0
76561198051819597,230410.0
76561198051820025,4000.0
76561198051820609,24670.0
76561198051821925,220.0
76561198051824353,208090.0
76561198051824855,39140.0
76561198051825246,208090.0
76561198051826929,4000.0
76561198051830122,730.0
76561198051830326,205790.0
76561198051831723,252490.0
76561198051835468,72850.0
76561198051837022,34330.0
76561198051838544,230410.0
76561198051838834,550.0
76561198051841146,4000.0
76561198051842635,24960.0
76561198051849545,4000.0
76561198051854806,72850.0
76561198051857031,205790.0
76561198051863308,550.0
76561198051864639,238960.0
76561198051869631,224260.0
76561198051879981,730.0
76561198051882998,8930.0
76561198051883269,221100.0
76561198051886823,250260.0
76561198051887457,205790.0
76561198051887485,49520.0
76561198051889256,4000.0
76561198051891611,4000.0
76561198051893605,550.0
76561198051895109,4000.0
76561198051897973,730.0
76561198051899341,205790.0
76561198051900668,4000.0
76561198051901060,255710.0
76561198051901358,105600.0
76561198051902499,4000.0
76561198051903699,38830.0
76561198051903765,4000.0
76561198051904263,57400.0
76561198051905660,202990.0
76561198051907362,8930.0
76561198051910704,730.0
76561198051911060,730.0
76561198051911668,42690.0
76561198051915104,4000.0
76561198051917705,212780.0
76561198051918525,230410.0
76561198051923694,730.0
76561198051931380,304050.0
76561198051962431,730.0
76561198051970035,8930.0
76561198051972349,105600.0
76561198051973268,33930.0
76561198051976220,4000.0
76561198051976288,49520.0
76561198051976510,730.0
76561198051976536,730.0
76561198051976816,250900.0
76561198051977126,72850.0
76561198051978612,730.0
76561198051978838,22600.0
76561198051980268,334230.0
76561198051980532,4000.0
76561198051980854,730.0
76561198051981628,221380.0
76561198051987402,230410.0
76561198052003136,271590.0
76561198052020365,49520.0
76561198052022517,42690.0
76561198052030873,105600.0
76561198052031274,219540.0
76561198052031282,377160.0
76561198052031445,200210.0
76561198052031819,202970.0
76561198052035059,72850.0
76561198052035302,42690.0
76561198052036373,730.0
76561198052039102,105600.0
76561198052039364,302380.0
76561198052039862,550.0
76561198052048224,218620.0
76561198052055234,271590.0
76561198052058533,42690.0
76561198052063400,431240.0
76561198052095765,4000.0
76561198052097663,230410.0
76561198052103195,202990.0
76561198052105645,48190.0
76561198052106833,105600.0
76561198052107275,730.0
76561198052108714,730.0
76561198052113534,56400.0
76561198052116024,730.0
76561198052117814,730.0
76561198052118094,42690.0
76561198052122122,218620.0
76561198052122806,8930.0
76561198052127706,236850.0
76561198052138028,218620.0
76561198052154492,304050.0
76561198052165543,42690.0
76561198052170204,4000.0
76561198052172618,244850.0
76561198052175653,730.0
76561198052176517,4000.0
76561198052176573,550.0
76561198052176639,42690.0
76561198052176859,24740.0
76561198052178161,72850.0
76561198052180785,4000.0
76561198052182763,105600.0
76561198052183531,105600.0
76561198052184230,730.0
76561198052184284,72850.0
76561198052185483,4000.0
76561198052186991,252950.0
76561198052187823,730.0
76561198052188592,730.0
76561198052189390,730.0
76561198052190253,72850.0
76561198052190360,72850.0
76561198052191185,252490.0
76561198052192067,72850.0
76561198052192919,4000.0
76561198052193762,22600.0
76561198052199932,550.0
76561198052200668,212910.0
76561198052201134,48700.0
76561198052202042,730.0
76561198052204447,4000.0
76561198052221377,209870.0
76561198052239428,730.0
76561198052248053,72850.0
76561198052250748,218620.0
76561198052253959,230410.0
76561198052255101,200210.0
76561198052255669,730.0
76561198052257601,400.0
76561198052259283,47410.0
76561198052260095,550.0
76561198052260397,4000.0
76561198052262174,730.0
76561198052265683,105600.0
76561198052268482,72850.0
76561198052268769,304030.0
76561198052270092,72850.0
76561198052271261,216150.0
76561198052272499,8930.0
76561198052273224,219740.0
76561198052273787,72850.0
76561198052277760,72850.0
76561198052278413,240.0
76561198052279350,377160.0
76561198052286002,377160.0
76561198052307290,218620.0
76561198052312784,49520.0
76561198052366825,8500.0
76561198052369411,200210.0
76561198052372961,730.0
76561198052373821,72850.0
76561198052374690,730.0
76561198052375249,359550.0
76561198052376731,730.0
76561198052378853,4000.0
76561198052380738,222880.0
76561198052383052,200210.0
76561198052388889,224260.0
76561198052389659,33930.0
76561198052392009,304930.0
76561198052392909,42690.0
76561198052393052,72850.0
76561198052393126,730.0
76561198052396250,346110.0
76561198052397054,105600.0
76561198052399033,72850.0
76561198052400061,550.0
76561198052403478,203770.0
76561198052404074,730.0
76561198052405900,11020.0
76561198052406636,105600.0
76561198052408414,231430.0
76561198052408602,233450.0
76561198052412174,1250.0
76561198052412858,72850.0
76561198052413098,42680.0
76561198052415115,311210.0
76561198052435566,72850.0
76561198052444756,500.0
76561198052457827,206500.0
76561198052466984,220200.0
76561198052474621,107410.0
76561198052478104,72850.0
76561198052490439,252490.0
76561198052490919,620.0
76561198052491136,72850.0
76561198052491147,107410.0
76561198052492773,42690.0
76561198052495735,213850.0
76561198052495859,113200.0
76561198052498696,271590.0
76561198052498877,427520.0
76561198052503456,236390.0
76561198052504203,238960.0
76561198052507242,72850.0
76561198052507669,730.0
76561198052510659,72850.0
76561198052511640,4000.0
76561198052513495,730.0
76561198052516290,730.0
76561198052518856,730.0
76561198052519606,214850.0
76561198052519776,72850.0
76561198052520988,550.0
76561198052526054,730.0
76561198052527938,49520.0
76561198052540512,730.0
76561198052557084,230410.0
76561198052561068,6060.0
76561198052562542,550.0
76561198052582449,49520.0
76561198052582825,730.0
76561198052587327,24960.0
76561198052588640,99900.0
76561198052591067,386360.0
76561198052591183,33930.0
76561198052591698,9900.0
76561198052597183,72850.0
76561198052598146,550.0
76561198052601610,730.0
76561198052602510,110800.0
76561198052603468,238960.0
76561198052608376,230410.0
76561198052609095,49520.0
76561198052609372,105600.0
76561198052609538,346110.0
76561198052642169,72850.0
76561198052644020,105600.0
76561198052657961,214950.0
76561198052658805,72850.0
76561198052663232,372000.0
76561198052664134,550.0
76561198052664648,730.0
76561198052665512,291550.0
76561198052668944,72850.0
76561198052670636,72850.0
76561198052673390,72850.0
76561198052674786,200210.0
76561198052676564,323470.0
76561198052677958,238960.0
76561198052692107,204300.0
76561198052711739,346110.0
76561198052715835,730.0
76561198052719943,99900.0
76561198052721615,220200.0
76561198052722673,42690.0
76561198052723604,72850.0
76561198052724579,105600.0
76561198052732460,730.0
76561198052734258,730.0
76561198052734732,39120.0
76561198052735170,55230.0
76561198052735312,4000.0
76561198052736228,240.0
76561198052737632,244210.0
76561198052738009,311210.0
76561198052738563,730.0
76561198052765953,208090.0
76561198052776483,47890.0
76561198052776903,1250.0
76561198052778256,72850.0
76561198052781307,240.0
76561198052782059,17710.0
76561198052782709,730.0
76561198052786474,730.0
76561198052787436,218620.0
76561198052789805,386360.0
76561198052801437,49520.0
76561198052806066,4000.0
76561198052811254,304930.0
76561198052824977,105600.0
76561198052826353,730.0
76561198052831433,200210.0
76561198052834459,72850.0
76561198052834465,730.0
76561198052834583,730.0
76561198052835107,4000.0
76561198052836495,370240.0
76561198052839449,730.0
76561198052839505,730.0
76561198052839913,377160.0
76561198052842450,230410.0
76561198052843763,201790.0
76561198052845181,730.0
76561198052845429,730.0
76561198052845748,105600.0
76561198052846908,72850.0
76561198052848624,730.0
76561198052848749,105600.0
76561198052848805,212180.0
76561198052850348,550.0
76561198052853704,42700.0
76561198052854194,42690.0
76561198052854376,271590.0
76561198052855120,105600.0
76561198052857342,730.0
76561198052858682,250900.0
76561198052862128,48700.0
76561198052864876,250900.0
76561198052865371,730.0
76561198052871351,1250.0
76561198052875626,241930.0
76561198052887847,4000.0
76561198052891849,230410.0
76561198052894444,550.0
76561198052897627,730.0
76561198052899412,730.0
76561198052900187,16450.0
76561198052901985,72850.0
76561198052904595,730.0
76561198052906031,251570.0
76561198052908027,365590.0
76561198052908443,236850.0
76561198052910355,22380.0
76561198052910765,42690.0
76561198052911029,730.0
76561198052912187,49520.0
76561198052912739,227700.0
76561198052912964,219640.0
76561198052913058,4000.0
76561198052913101,4000.0
76561198052914395,620.0
76561198052915884,31280.0
76561198052918908,230410.0
76561198052919601,113200.0
76561198052920628,11610.0
76561198052920707,550.0
76561198052921692,255710.0
76561198052924364,105600.0
76561198052924959,219640.0
76561198052926053,105600.0
76561198052927669,105600.0
76561198052931054,304930.0
76561198052935624,72850.0
76561198052937126,109600.0
76561198052938668,730.0
76561198052951514,8930.0
76561198052970707,72850.0
76561198052971839,105600.0
76561198052982814,42910.0
76561198052985203,211420.0
76561198052988819,105600.0
76561198052993493,47410.0
76561198052996988,56400.0
76561198052997434,72850.0
76561198053001132,230410.0
76561198053003895,730.0
76561198053004578,20900.0
76561198053006950,730.0
76561198053007932,4000.0
76561198053008420,730.0
76561198053008884,620.0
76561198053009574,730.0
76561198053012662,72850.0
76561198053013871,230410.0
76561198053045877,210770.0
76561198053048107,730.0
76561198053052933,226700.0
76561198053060941,55100.0
76561198053062843,105600.0
76561198053063117,12210.0
76561198053067832,730.0
76561198053069780,212180.0
76561198053070744,8930.0
76561198053072568,49520.0
76561198053075434,730.0
76561198053079970,105600.0
76561198053080006,105600.0
76561198053080439,249130.0
76561198053081570,346110.0
76561198053086530,72850.0
76561198053087408,42690.0
76561198053087718,4000.0
76561198053090827,550.0
76561198053117236,4000.0
76561198053122731,299360.0
76561198053123933,42690.0
76561198053126266,335670.0
76561198053129498,730.0
76561198053130024,212180.0
76561198053131374,251570.0
76561198053136232,9900.0
76561198053146032,237310.0
76561198053151256,218620.0
76561198053162887,48700.0
76561198053162895,620.0
76561198053168607,240.0
76561198053174645,4000.0
76561198053175281,730.0
76561198053182811,38830.0
76561198053184246,4000.0
76561198053190314,271590.0
76561198053191924,209870.0
76561198053195726,72850.0
76561198053195852,238960.0
76561198053201190,218620.0
76561198053209588,113400.0
76561198053216410,730.0
76561198053220837,220200.0
76561198053221213,105600.0
76561198053221243,72850.0
76561198053223691,219740.0
76561198053224555,730.0
76561198053226632,8930.0
76561198053229016,730.0
76561198053233682,11610.0
76561198053235077,105600.0
76561198053235675,730.0
76561198053237678,4000.0
76561198053243154,730.0
76561198053243472,34030.0
76561198053244270,346110.0
76561198053245470,730.0
76561198053247169,72850.0
76561198053277456,238960.0
76561198053278867,4000.0
76561198053288749,730.0
76561198053289851,346110.0
76561198053292293,730.0
76561198053292523,730.0
76561198053295603,301520.0
76561198053299141,113200.0
76561198053303314,240.0
76561198053306375,244850.0
76561198053306496,12210.0
76561198053306776,105600.0
76561198053308081,105600.0
76561198053308580,730.0
76561198053309128,72850.0
76561198053310104,730.0
76561198053314632,4000.0
76561198053318116,550.0
76561198053326810,47410.0
76561198053336377,230410.0
76561198053343973,252490.0
76561198053350689,252490.0
76561198053353055,99810.0
76561198053356495,8870.0
76561198053359989,730.0
76561198053361795,730.0
76561198053365165,4000.0
76561198053367309,620.0
76561198053368292,49520.0
76561198053368871,91600.0
76561198053379540,205790.0
76561198053381003,4000.0
76561198053381476,4920.0
76561198053382774,8930.0
76561198053385233,231430.0
76561198053387404,23490.0
76561198053394620,12210.0
76561198053396447,49520.0
76561198053399205,202990.0
76561198053429031,550.0
76561198053429307,730.0
76561198053431791,238960.0
76561198053432425,304930.0
76561198053433219,1250.0
76561198053433380,4000.0
76561198053435642,105600.0
76561198053436657,105600.0
76561198053438819,200210.0
76561198053440862,72850.0
76561198053441633,386360.0
76561198053443713,730.0
76561198053443950,105600.0
76561198053443984,730.0
76561198053444858,730.0
76561198053450442,218620.0
76561198053452805,49520.0
76561198053458458,230410.0
76561198053459223,205790.0
76561198053460714,243870.0
76561198053465354,48700.0
76561198053466269,12210.0
76561198053471069,230410.0
76561198053471515,377160.0
76561198053473120,72850.0
76561198053482806,730.0
76561198053487607,105600.0
76561198053489422,730.0
76561198053502339,326460.0
76561198053505063,550.0
76561198053510664,202990.0
76561198053516585,72850.0
76561198053521572,730.0
76561198053521891,730.0
76561198053522268,200510.0
76561198053522708,550.0
76561198053530440,230410.0
76561198053536826,218620.0
76561198053539216,730.0
76561198053556261,4000.0
76561198053558691,240.0
76561198053559703,12120.0
76561198053563043,4000.0
76561198053566716,72850.0
76561198053572129,250900.0
76561198053574392,4000.0
76561198053577646,232090.0
76561198053582398,25800.0
76561198053586296,9200.0
76561198053588772,105600.0
76561198053593227,10.0
76561198053594426,42690.0
76561198053601600,304930.0
76561198053606897,214950.0
76561198053607681,205790.0
76561198053614355,252950.0
76561198053614643,730.0
76561198053624563,72850.0
76561198053632462,377160.0
76561198053634782,10190.0
76561198053642370,236690.0
76561198053648692,550.0
76561198053649715,221100.0
76561198053653347,236390.0
76561198053660497,304930.0
76561198053661159,72850.0
76561198053663133,311210.0
76561198053663281,218230.0
76561198053663929,730.0
76561198053664973,220200.0
76561198053665069,304930.0
76561198053665589,620.0
76561198053665640,4000.0
76561198053666288,730.0
76561198053666516,394230.0
76561198053667873,730.0
76561198053671712,218620.0
76561198053675182,72850.0
76561198053679654,99900.0
76561198053682682,8930.0
76561198053683288,109400.0
76561198053684850,730.0
76561198053685392,105600.0
76561198053702041,105600.0
76561198053702777,205100.0
76561198053712539,4000.0
76561198053714303,250900.0
76561198053721371,730.0
76561198053723648,240.0
76561198053724215,4000.0
76561198053724551,620.0
76561198053728930,200210.0
76561198053729559,4000.0
76561198053731296,730.0
76561198053731802,291210.0
76561198053732776,730.0
76561198053733586,346110.0
76561198053735830,42700.0
76561198053736578,42690.0
76561198053738092,4000.0
76561198053738378,730.0
76561198053745216,4000.0
76561198053755314,730.0
76561198053759501,15370.0
76561198053761339,24960.0
76561198053769511,550.0
76561198053773373,730.0
76561198053774231,105600.0
76561198053775195,230410.0
76561198053777030,730.0
76561198053779167,105600.0
76561198053780872,346110.0
76561198053784663,105600.0
76561198053785832,730.0
76561198053787258,33930.0
76561198053792388,4000.0
76561198053792707,8930.0
76561198053796020,218620.0
76561198053799437,65800.0
76561198053801348,250900.0
76561198053806170,730.0
76561198053814173,236390.0
76561198053829741,304930.0
76561198053834679,550.0
76561198053835011,49520.0
76561198053836143,205790.0
76561198053842452,4000.0
76561198053848884,4700.0
76561198053849483,1250.0
76561198053851925,252490.0
76561198053856230,12200.0
76561198053857883,500.0
76561198053859908,730.0
76561198053861064,240.0
76561198053863063,730.0
76561198053863598,730.0
76561198053864933,252490.0
76561198053865864,255710.0
76561198053868175,4000.0
76561198053868628,4000.0
76561198053869172,200210.0
76561198053869282,72850.0
76561198053870894,72850.0
76561198053870902,96800.0
76561198053871738,113200.0
76561198053872260,72850.0
76561198053872343,72850.0
76561198053874424,22370.0
76561198053876316,4000.0
76561198053877988,105600.0
76561198053883052,291550.0
76561198053884796,730.0
76561198053904575,42690.0
76561198053917005,202990.0
76561198053918682,33930.0
76561198053922405,730.0
76561198053929596,105600.0
76561198053930806,8930.0
76561198053934768,4000.0
76561198053956746,243870.0
76561198053961513,346900.0
76561198053963799,99900.0
76561198053965336,304930.0
76561198053968271,550.0
76561198053970171,252490.0
76561198053970844,105600.0
76561198053971119,10190.0
76561198053981033,205790.0
76561198053982560,228760.0
76561198053987225,299860.0
76561198053987470,202990.0
76561198053988164,230410.0
76561198053988212,220260.0
76561198053992000,252490.0
76561198053992442,207890.0
76561198053993296,219640.0
76561198053993764,12210.0
76561198053994537,4000.0
76561198053995724,231430.0
76561198054005754,730.0
76561198054009234,730.0
76561198054015461,620.0
76561198054016657,208090.0
76561198054017853,730.0
76561198054021117,105600.0
76561198054024205,200510.0
76561198054024572,105600.0
76561198054027355,105600.0
76561198054027510,10500.0
76561198054027725,72850.0
76561198054034038,104700.0
76561198054034416,10500.0
76561198054041998,346110.0
76561198054042034,42690.0
76561198054042598,730.0
76561198054044232,221380.0
76561198054049204,236390.0
76561198054060258,105600.0
76561198054066981,221380.0
76561198054067877,219640.0
76561198054070771,22600.0
76561198054071387,730.0
76561198054073078,364360.0
76561198054077230,72850.0
76561198054079203,730.0
76561198054083865,10190.0
76561198054085200,4000.0
76561198054085608,730.0
76561198054087953,730.0
76561198054088087,298240.0
76561198054091627,271590.0
76561198054091966,730.0
76561198054092434,72850.0
76561198054098776,218230.0
76561198054101760,730.0
76561198054105042,377160.0
76561198054108758,730.0
76561198054110408,72850.0
76561198054111220,730.0
76561198054126423,202990.0
76561198054128410,105600.0
76561198054129265,730.0
76561198054129598,109600.0
76561198054129809,730.0
76561198054137611,113400.0
76561198054140459,4000.0
76561198054141638,252490.0
76561198054143352,730.0
76561198054144554,105600.0
76561198054144680,730.0
76561198054147325,400.0
76561198054147520,21100.0
76561198054151766,730.0
76561198054154030,251570.0
76561198054155652,8930.0
76561198054158788,4000.0
76561198054160082,218230.0
76561198054179803,216150.0
76561198054180237,49520.0
76561198054181145,49520.0
76561198054187039,620.0
76561198054188279,4000.0
76561198054189092,115120.0
76561198054189365,4000.0
76561198054194969,377160.0
76561198054195386,4000.0
76561198054197765,105600.0
76561198054202576,238960.0
76561198054202944,236390.0
76561198054203517,72850.0
76561198054206617,219540.0
76561198054206902,4000.0
76561198054209156,346900.0
76561198054209452,99900.0
76561198054212632,222880.0
76561198054216024,72850.0
76561198054224756,4000.0
76561198054231903,200210.0
76561198054240337,4000.0
76561198054263357,221100.0
76561198054271821,72850.0
76561198054272740,42690.0
76561198054273679,36630.0
76561198054274862,730.0
76561198054281646,80.0
76561198054281670,55140.0
76561198054282568,33930.0
76561198054284972,550.0
76561198054285847,72850.0
76561198054286802,730.0
76561198054287066,105600.0
76561198054287486,374320.0
76561198054292078,72850.0
76561198054295986,10190.0
76561198054298600,42690.0
76561198054298960,72850.0
76561198054310513,730.0
76561198054316371,4000.0
76561198054324101,240.0
76561198054325196,202990.0
76561198054325935,730.0
76561198054326517,221680.0
76561198054328157,268750.0
76561198054329145,105600.0
76561198054331695,550.0
76561198054332856,219640.0
76561198054334011,240.0
76561198054336060,72850.0
76561198054337231,33930.0
76561198054349583,730.0
76561198054350711,50620.0
76561198054353308,224580.0
76561198054357544,730.0
76561198054358444,218680.0
76561198054365897,209870.0
76561198054370130,219740.0
76561198054372218,239220.0
76561198054377567,6210.0
76561198054378529,105600.0
76561198054378776,214850.0
76561198054379143,550.0
76561198054383849,230410.0
76561198054389225,113400.0
76561198054390361,230410.0
76561198054390879,730.0
76561198054393668,4000.0
76561198054394508,323370.0
76561198054395111,72850.0
76561198054395433,550.0
76561198054397557,730.0
76561198054397583,4000.0
76561198054400147,72850.0
76561198054400644,20500.0
76561198054401695,730.0
76561198054403376,48700.0
76561198054403681,4000.0
76561198054406648,730.0
76561198054407528,8930.0
76561198054411288,34030.0
76561198054414666,205790.0
76561198054416580,233450.0
76561198054418488,730.0
76561198054424801,363970.0
76561198054427944,230410.0
76561198054432281,730.0
76561198054432462,8190.0
76561198054432889,240.0
76561198054439033,224260.0
76561198054441787,225840.0
76561198054452438,218620.0
76561198054453251,105600.0
76561198054453794,244850.0
76561198054456525,9880.0
76561198054458716,4000.0
76561198054460725,218620.0
76561198054471162,55230.0
76561198054473072,730.0
76561198054480415,42690.0
76561198054481173,4000.0
76561198054483274,230410.0
76561198054484032,730.0
76561198054488928,221100.0
76561198054489191,730.0
76561198054491879,51100.0
76561198054493101,346110.0
76561198054494401,33930.0
76561198054502636,72850.0
76561198054506468,202990.0
76561198054513520,65800.0
76561198054517620,730.0
76561198054520158,363970.0
76561198054523123,230410.0
76561198054527979,105600.0
76561198054532236,42690.0
76561198054536405,250900.0
76561198054539347,550.0
76561198054541397,252950.0
76561198054542530,730.0
76561198054543168,271590.0
76561198054545985,205790.0
76561198054546319,231060.0
76561198054546881,42710.0
76561198054547702,730.0
76561198054549359,620.0
76561198054550867,8930.0
76561198054554066,105600.0
76561198054554130,105600.0
76561198054554707,105600.0
76561198054554864,17450.0
76561198054560455,11610.0
76561198054560706,730.0
76561198054566370,107410.0
76561198054576015,730.0
76561198054576309,105600.0
76561198054576598,42690.0
76561198054577457,730.0
76561198054579724,730.0
76561198054579725,42710.0
76561198054584933,4000.0
76561198054585767,346110.0
76561198054590902,730.0
76561198054591317,48700.0
76561198054594587,238960.0
76561198054598309,72850.0
76561198054598542,55230.0
76561198054599203,1250.0
76561198054601091,730.0
76561198054601397,282350.0
76561198054602972,55230.0
76561198054603333,105600.0
76561198054605703,236390.0
76561198054606896,730.0
76561198054606902,71340.0
76561198054607958,4000.0
76561198054608354,219740.0
76561198054615040,730.0
76561198054615523,306130.0
76561198054616225,42680.0
76561198054617142,221100.0
76561198054617456,219640.0
76561198054618440,239660.0
76561198054621370,105600.0
76561198054623563,4000.0
76561198054630916,105600.0
76561198054646129,730.0
76561198054648523,44320.0
76561198054654207,42690.0
76561198054654341,8930.0
76561198054664392,4000.0
76561198054666055,620.0
76561198054667267,292030.0
76561198054670241,202990.0
76561198054675869,730.0
76561198054677784,113400.0
76561198054678115,105600.0
76561198054678596,550.0
76561198054679562,227940.0
76561198054680543,363970.0
76561198054686008,218620.0
76561198054688441,550.0
76561198054691832,271290.0
76561198054693932,57900.0
76561198054698778,730.0
76561198054710620,4000.0
76561198054713762,8930.0
76561198054719655,550.0
76561198054720825,49520.0
76561198054724961,10.0
76561198054726265,243870.0
76561198054729465,407510.0
76561198054731027,105600.0
76561198054734081,205790.0
76561198054736158,105600.0
76561198054736284,202990.0
76561198054736962,233720.0
76561198054738925,271590.0
76561198054739976,230410.0
76561198054741520,215080.0
76561198054743016,4000.0
76561198054743995,730.0
76561198054749194,105600.0
76561198054750973,105600.0
76561198054752011,4000.0
76561198054752032,49520.0
76561198054752842,212180.0
76561198054755768,730.0
76561198054757196,49520.0
76561198054758881,239140.0
76561198054761397,730.0
76561198054761450,261640.0
76561198054762302,42710.0
76561198054763946,344760.0
76561198054767042,730.0
76561198054769234,224540.0
76561198054769782,240.0
76561198054771576,105600.0
76561198054774357,8190.0
76561198054776845,209650.0
76561198054779272,230410.0
76561198054780522,219640.0
76561198054782837,56400.0
76561198054784997,72850.0
76561198054786342,4000.0
76561198054788197,730.0
76561198054793721,311210.0
76561198054793812,230410.0
76561198054794271,730.0
76561198054795389,240.0
76561198054796703,1250.0
76561198054797715,230410.0
76561198054798250,35450.0
76561198054799365,10190.0
76561198054799789,730.0
76561198054804053,252950.0
76561198054805255,42700.0
76561198054806911,72850.0
76561198054811235,42690.0
76561198054812327,4000.0
76561198054819876,730.0
76561198054821646,4000.0
76561198054822319,8190.0
76561198054827914,730.0
76561198054829066,22380.0
76561198054834941,304930.0
76561198054840158,268420.0
76561198054840186,221100.0
76561198054843357,4000.0
76561198054847179,227300.0
76561198054849774,105600.0
76561198054849810,4000.0
76561198054851436,71340.0
76561198054853487,730.0
76561198054853668,55230.0
76561198054862741,730.0
76561198054867132,550.0
76561198054870465,304930.0
76561198054875988,10.0
76561198054876714,4000.0
76561198054880847,17470.0
76561198054890437,236390.0
76561198054891142,218620.0
76561198054892741,202990.0
76561198054894628,372000.0
76561198054896769,105600.0
76561198054901917,363970.0
76561198054904580,363970.0
76561198054904730,4000.0
76561198054905539,202170.0
76561198054905624,55140.0
76561198054906090,99900.0
76561198054906617,202990.0
76561198054908878,730.0
76561198054909754,730.0
76561198054913523,72850.0
76561198054915462,4000.0
76561198054917738,730.0
76561198054920670,230410.0
76561198054927960,4000.0
76561198054932978,72850.0
76561198054933108,230410.0
76561198054941934,48800.0
76561198054942301,6060.0
76561198054947684,730.0
76561198054948651,104700.0
76561198054969125,105600.0
76561198054975059,730.0
76561198054976909,211420.0
76561198054978687,72850.0
76561198054978831,4000.0
76561198054983134,212910.0
76561198054983238,48700.0
76561198054983386,4560.0
76561198054985118,72850.0
76561198054986009,20570.0
76561198054992812,42690.0
76561198054995623,550.0
76561198054997293,219740.0
76561198055002414,250900.0
76561198055010187,730.0
76561198055014664,550.0
76561198055021684,233250.0
76561198055023618,6060.0
76561198055025198,2900.0
76561198055028694,50310.0
76561198055066246,730.0
76561198055068173,4000.0
76561198055074483,730.0
76561198055079922,105600.0
76561198055084117,730.0
76561198055093626,730.0
76561198055094875,4000.0
76561198055100747,252490.0
76561198055103791,33930.0
76561198055105262,268500.0
76561198055107307,200210.0
76561198055107768,105600.0
76561198055109145,211820.0
76561198055111414,204080.0
76561198055113517,4000.0
76561198055118051,550.0
76561198055118372,202990.0
76561198055119208,237310.0
76561198055120054,1250.0
76561198055123094,105600.0
76561198055127335,550.0
76561198055166693,36630.0
76561198055172539,730.0
76561198055180455,72850.0
76561198055183663,298240.0
76561198055187907,730.0
76561198055188153,244450.0
76561198055189878,4000.0
76561198055190149,227300.0
76561198055193343,238960.0
76561198055194467,346110.0
76561198055196553,4000.0
76561198055200896,212070.0
76561198055202880,282350.0
76561198055212202,72850.0
76561198055213162,55140.0
76561198055213841,730.0
76561198055215336,550.0
76561198055216143,730.0
76561198055220494,730.0
76561198055222735,730.0
