user_id,item_id,recommend,sentiment_analysis,rating,user_id_num
sprayer1706,251810,True,2,5,24103
sprayer1706,433340,True,2,5,24103
sprayer1706,246620,True,2,5,24103
1337666133766613376661337,224260,True,2,5,134
spudcake,730,True,2,5,24107
SpuffyG,1840,True,2,5,16953
76561198073873333,4000,True,2,5,7304
76561198094324289,440,True,1,3,10230
Squash,379720,True,0,1,16957
squidamus,238210,True,0,1,24115
squidamus,17410,True,2,5,24115
squidamus,200900,True,2,5,24115
squidamus,57300,True,0,1,24115
squidamus,300,True,2,5,24115
squidamus,40800,True,2,5,24115
76561198034433526,412450,False,1,2,2126
76561198034433526,48700,False,2,4,2126
squigy,204450,True,2,5,24118
76561198044575627,226700,False,1,2,2964
zdog101,206420,True,1,3,25384
zdog101,440,True,1,3,25384
76561198036881631,304930,True,2,5,2273
76561198036881631,231430,True,2,5,2273
76561198060184028,417860,True,2,5,4889
thedongsmasher,219150,True,1,3,24467
mrstacks,221380,False,2,4,22504
StudioClod,9880,True,2,5,17025
StudioClod,321360,True,2,5,17025
StudioClod,57300,True,2,5,17025
StudioClod,230410,True,2,5,17025
StudioClod,440,True,2,5,17025
StudioClod,72850,True,2,5,17025
StudioClod,215470,True,0,1,17025
Stagdage,22370,True,2,5,16964
Stagdage,244850,True,2,5,16964
Stagdage,221100,True,2,5,16964
stagman231,440,True,2,5,24131
stagman231,42700,True,2,5,24131
76561198065240425,204880,True,2,5,5687
staleath,238280,True,0,1,24132
76561198057573332,570,True,2,5,4497
Jpladeira,218620,True,1,3,14654
Jpladeira,391540,True,1,3,14654
Jpladeira,333930,True,1,3,14654
starturner,230290,True,2,5,24144
76561198061268926,230410,True,2,5,5055
76561198040994679,226700,False,1,2,2535
76561198040994679,221100,False,0,0,2535
1234148932401,250340,True,1,3,105
1234148932401,298630,True,1,3,105
1234148932401,219640,True,1,3,105
1234148932401,33460,True,1,3,105
1234148932401,386880,True,2,5,105
1234148932401,246620,True,2,5,105
1234148932401,200210,True,2,5,105
76561198081739230,311560,True,2,5,8506
76561198081739230,208650,False,1,2,8506
starlog,316720,True,0,1,24142
Starnsworth,303210,True,0,1,16971
76561198033248600,331500,True,2,5,2074
staryoshi06,400,True,0,1,24145
76561198066562072,266070,True,2,5,5929
76561198089346291,304930,True,2,5,9582
76561198089346291,206190,True,2,5,9582
76561198089346291,4000,True,2,5,9582
76561198034216168,252770,False,2,4,2114
PutoelqueLeeXD,311690,False,0,0,16194
StegoRekt,218620,True,2,5,16989
StegoRekt,35720,True,2,5,16989
StegoRekt,730,True,2,5,16989
StegoRekt,274190,True,2,5,16989
GuilhermeGVM,440,True,1,3,14073
sterscram,346110,True,2,5,24153
sterscram,440,True,1,3,24153
76561198059711677,48700,True,1,3,4806
76561198059711677,730,False,1,2,4806
76561198111412996,304930,True,2,5,11181
steve_the_pie,211820,True,1,3,24154
76561198064197386,212070,True,2,5,5510
Stevio_Pistachio,252950,True,2,5,16993
Stevio_Pistachio,440,True,2,5,16993
Stevio_Pistachio,213670,True,1,3,16993
76561197971336570,232090,True,2,5,625
stilli1988,235210,False,2,4,24163
stilli1988,243930,False,0,0,24163
stilli1988,209730,False,2,4,24163
stilli1988,39210,False,2,4,24163
stilli1988,233290,True,2,5,24163
stilli1988,203160,True,0,1,24163
rhooky,239820,True,2,5,23498
76561198026050448,107410,False,1,2,1722
76561198026050448,369200,False,2,4,1722
76561198026050448,304030,False,1,2,1722
76561198026050448,295110,False,0,0,1722
76561198049920234,236430,True,2,5,3642
76561198174213406,369200,True,0,1,11773
76561198174213406,363970,True,1,3,11773
76561198174213406,440,True,2,5,11773
76561198174213406,273350,True,2,5,11773
76561198174213406,238460,True,2,5,11773
76561198174213406,570,True,2,5,11773
76561198174213406,224540,True,1,3,11773
76561198174213406,730,True,2,5,11773
stone_donkey,426000,False,2,4,24171
stone_donkey,244850,True,2,5,24171
76561198066750084,9480,True,2,5,5971
76561198076513951,230410,True,1,3,7703
76561198076513951,241540,True,2,5,7703
76561198076513951,287700,True,2,5,7703
76561198076513951,730,True,0,1,7703
76561198076513951,221100,True,0,1,7703
76561198076513951,252950,True,2,5,7703
storminnorman,250110,True,2,5,24182
76561198046735880,33930,True,2,5,3283
Str1ke4,730,True,2,5,17008
Str1ke4,219640,True,2,5,17008
stratosgamingg,47920,True,0,1,24192
Stra7x,304050,True,2,5,17009
Stra7x,323380,True,2,5,17009
Stra7x,208090,True,2,5,17009
JoshuaWill,252490,True,2,5,14649
JoshuaWill,259080,False,2,4,14649
JoshuaWill,303210,True,1,3,14649
Strobies,32440,True,2,5,17020
Strobies,440,True,2,5,17020
Strobies,438640,True,2,5,17020
Strobies,4000,True,2,5,17020
76561198078614334,440,True,1,3,7995
2ez2xl,40,True,2,5,274
2ez2xl,730,True,1,3,274
strongeee,244850,True,1,3,24196
strongeee,354290,False,2,4,24196
strongeee,383870,True,2,5,24196
strongeee,265210,True,2,5,24196
strongeee,275850,True,2,5,24196
Stryker103,242920,True,2,5,17023
Stryker103,58610,True,1,3,17023
Stryker103,251060,True,2,5,17023
strykon,440,True,2,5,24199
strykon,447880,True,2,5,24199
getrektscrubuwotm8,235600,True,2,5,20457
getrektscrubuwotm8,252490,True,0,1,20457
getrektscrubuwotm8,225540,True,1,3,20457
getrektscrubuwotm8,440,True,2,5,20457
getrektscrubuwotm8,333930,True,2,5,20457
getrektscrubuwotm8,730,True,0,1,20457
getrektscrubuwotm8,107410,True,1,3,20457
StuntMobile,91700,True,0,1,17029
76561198077195459,304050,True,1,3,7782
76561198077195459,219640,True,1,3,7782
76561198027093071,295110,True,0,1,1781
subordermanagement,391540,True,2,5,24207
subtember11,55230,True,1,3,24209
subtember11,730,True,2,5,24209
subtember11,206420,True,0,1,24209
subtember11,204300,True,2,5,24209
subtember11,105600,True,2,5,24209
WHOTHEFUCKTOOKMYURL,204300,True,2,5,17799
smcs,208480,False,2,4,23972
smcs,20570,False,1,2,23972
smcs,273350,True,2,5,23972
smcs,218230,True,0,1,23972
smcs,220240,True,1,3,23972
smcs,4000,True,2,5,23972
smcs,440,True,2,5,23972
SuckyEngyKang3000,248310,True,2,5,17040
SuckyEngyKang3000,319510,True,2,5,17040
SucoVidya,236870,True,2,5,17041
SucoVidya,416590,True,0,1,17041
SucoVidya,302670,True,2,5,17041
SucoVidya,313120,True,2,5,17041
SucoVidya,239030,True,2,5,17041
SucoVidya,295110,False,2,4,17041
76561198065655658,4000,True,2,5,5775
AidelSufyanProfile,291480,True,0,1,12117
AidelSufyanProfile,440,True,2,5,12117
benjisponge,319400,True,2,5,18712
benjisponge,351900,True,2,5,18712
benjisponge,440,True,2,5,18712
benjisponge,248820,True,2,5,18712
benjisponge,274310,True,2,5,18712
benjisponge,11240,False,2,4,18712
benjisponge,234140,True,2,5,18712
benjisponge,244850,True,1,3,18712
benjisponge,67370,True,2,5,18712
benjisponge,219740,True,2,5,18712
Urit,222900,True,1,3,17705
Urit,234670,True,2,5,17705
Urit,235540,True,2,5,17705
SuperCoziPrower,212680,True,2,5,17056
SuperCoziPrower,550,True,2,5,17056
SuperCoziPrower,440,True,2,5,17056
76561198053383314,440,True,2,5,3992
supermaorio,570,True,2,5,24244
76561198080348540,224260,True,1,3,8293
SuperSneakyCreamPuff,377160,True,2,5,17070
SuperSneakyCreamPuff,19900,True,1,3,17070
SuperSneakyCreamPuff,218620,True,1,3,17070
SuperSneakyCreamPuff,354240,True,1,3,17070
SuperSneakyCreamPuff,264140,True,2,5,17070
SuperSneakyCreamPuff,242880,True,2,5,17070
SuperSneakyCreamPuff,480631,False,1,2,17070
SuperSneakyCreamPuff,435880,False,1,2,17070
SuperSneakyCreamPuff,348090,True,1,3,17070
SuperSneakyCreamPuff,401190,True,2,5,17070
SuperAwesomeWSCMan,440,True,2,5,17055
76561198066515292,730,True,2,5,5920
76561198066515292,365450,True,1,3,5920
superduckman100,286100,True,2,5,24239
76561198037916571,371660,True,0,1,2322
SuperGamingKnight,244850,True,0,1,17058
76561198065429060,319510,True,1,3,5725
76561198065429060,221100,True,0,1,5725
76561198065429060,246420,True,1,3,5725
76561198088587850,218620,True,2,5,9472
76561198076305385,319630,True,2,5,7676
bountyassassin4,304930,True,2,5,18901
76561198078205030,4000,True,2,5,7936
76561198092999858,440,True,2,5,10041
4u5ur0,105450,True,2,5,390
4u5ur0,287980,True,2,5,390
4u5ur0,391540,True,2,5,390
4u5ur0,255710,True,1,3,390
76561198065138903,322330,True,2,5,5673
76561198065138903,219740,True,2,5,5673
76561198065138903,2400,True,2,5,5673
76561198029596731,730,True,2,5,1916
76561198029596731,620,True,2,5,1916
76561198029596731,4000,True,2,5,1916
76561198029596731,232090,True,1,3,1916
Diamond_Frost,570,True,1,3,13271
tigeroamer,242720,True,2,5,24637
hnnnggg,295110,False,0,0,20809
hnnnggg,221100,True,0,1,20809
vingthor4516,281130,False,2,4,24946
vingthor4516,107100,True,2,5,24946
vingthor4516,217140,True,2,5,24946
vingthor4516,211160,False,0,0,24946
vingthor4516,239220,True,2,5,24946
Turtleeex3,45760,True,1,3,17630
Turtleeex3,311340,True,0,1,17630
bojackn,204300,True,2,5,18872
bojackn,250260,True,2,5,18872
pathorn2000,570,True,2,5,22986
pathorn2000,272510,True,2,5,22986
switchnation,265930,True,1,3,24293
noscopedninja,219150,True,1,3,22771
noscopedninja,356670,True,0,1,22771
noscopedninja,304930,True,2,5,22771
noscopedninja,730,True,1,3,22771
noscopedninja,22380,True,1,3,22771
noscopedninja,4000,True,2,5,22771
noscopedninja,233720,True,2,5,22771
noscopedninja,302830,True,2,5,22771
noscopedninja,440,True,2,5,22771
76561198070346631,304930,True,2,5,6612
76561198070346631,407420,False,2,4,6612
76561198070346631,48700,True,1,3,6612
76561198070346631,221100,True,2,5,6612
76561198070346631,268500,True,0,1,6612
76561198070346631,359550,False,2,4,6612
76561198070346631,200510,True,0,1,6612
042153100,243470,False,1,2,40
042153100,221100,True,1,3,40
sweglord360,274940,True,2,5,24285
sweglord360,216150,True,2,5,24285
dmckay,440,True,1,3,19744
dmckay,220,True,2,5,19744
SwiftEscudo,325610,True,1,3,17094
SwiftEscudo,251870,True,1,3,17094
SwiftEscudo,31280,True,0,1,17094
SwiftEscudo,214950,False,1,2,17094
swill215,222880,True,2,5,24289
swill215,232910,True,2,5,24289
swill215,17410,False,2,4,24289
76561198021586407,212160,True,2,5,1573
76561198021586407,206420,True,2,5,1573
76561198021586407,304930,True,2,5,1573
SWTOROF2099,250900,True,2,5,16528
SWTOROF2099,22320,True,2,5,16528
SWTOROF2099,730,True,2,5,16528
SyBR,570,True,2,5,17098
alexmcdermott,105600,True,2,5,18322
76561198060993682,212480,True,1,3,5009
syntax_leechking,218620,False,0,0,24303
syntax_leechking,433850,False,1,2,24303
76561198044670048,219740,True,1,3,2989
76561198075141715,521430,True,2,5,7494
76561198075141715,232090,True,2,5,7494
76561198075141715,434730,False,0,0,7494
76561198075141715,1250,True,2,5,7494
76561198075141715,379720,True,0,1,7494
76561198075141715,230410,True,1,3,7494
modz_x,730,True,2,5,22407
kiyadabae,620,True,2,5,21596
76561197961718947,351050,False,1,2,501
76561197961718947,255710,True,0,1,501
sas123567,9900,True,2,5,23709
sas123567,281990,True,0,1,23709
sas123567,244160,True,2,5,23709
nabady,620,True,1,3,22592
nabady,252950,True,0,1,22592
nabady,207140,True,1,3,22592
nabady,333930,True,1,3,22592
nabady,322330,True,0,1,22592
nabady,730,True,0,1,22592
nabady,204300,True,1,3,22592
nabady,301520,True,1,3,22592
nabady,440,True,2,5,22592
nabady,230410,True,1,3,22592
76561198061375427,730,True,2,5,5072
Nxit,730,True,2,5,15813
Nxit,304930,True,2,5,15813
SATANASMEUGRANDECHAPA,417860,True,0,1,16474
SATANASMEUGRANDECHAPA,72850,True,2,5,16474
Breadi,440,True,1,3,12649
kzkyus,304930,True,1,3,21712
kzkyus,222880,True,2,5,21712
kzkyus,212800,True,2,5,21712
kzkyus,248570,True,2,5,21712
kzkyus,4000,True,2,5,21712
Jackoo0,276340,True,2,5,14508
Jackoo0,42700,True,2,5,14508
Jackoo0,207610,True,2,5,14508
Jackoo0,9200,True,2,5,14508
Jackoo0,34830,True,1,3,14508
tabpol95,313730,False,0,0,24315
76561198131675118,204240,True,2,5,11478
76561198131675118,91310,True,2,5,11478
76561198131675118,55100,True,2,5,11478
76561198131675118,440,True,2,5,11478
76561198131675118,241540,True,2,5,11478
tackergun,250620,True,2,5,24316
TacozAreImmortality,4000,True,2,5,17162
TacozAreImmortality,1840,True,2,5,17162
TacozAreImmortality,440,True,1,3,17162
TacozAreImmortality,301520,True,2,5,17162
76561198045767413,264710,True,0,1,3156
TACOTACOTACOCAT,440,True,2,5,17112
TACOTACOTACOCAT,440,True,2,5,17112
GameTaj,375510,False,2,4,13904
GameTaj,327860,True,2,5,13904
GameTaj,320300,True,2,5,13904
GameTaj,227300,True,0,1,13904
GameTaj,17460,True,2,5,13904
GameTaj,72850,True,2,5,13904
GameTaj,208090,True,2,5,13904
GameTaj,241600,True,2,5,13904
muagsri,440,True,2,5,22520
muagsri,332800,True,2,5,22520
Quarity,233840,False,0,0,16215
Quarity,238430,False,0,0,16215
Quarity,107410,True,2,5,16215
Quarity,218820,True,2,5,16215
Quarity,231430,False,2,4,16215
tangello1,730,True,2,5,24333
tangello1,220240,True,2,5,24333
76561198081260159,298110,True,2,5,8426
lightandtangy,372000,False,2,4,21858
76561198047693395,278080,False,0,0,3400
76561198047693395,393380,False,0,0,3400
Tankingtype,730,True,1,3,17177
kaz4m,301520,False,0,0,21473
kaz4m,570,True,2,5,21473
kaz4m,322330,True,1,3,21473
timelb,286200,True,2,5,24644
timelb,224480,True,0,1,24644
76561198057451875,369200,True,2,5,4481
76561198057451875,273350,False,2,4,4481
Tarvo69,325724,True,2,5,17180
Tarvo69,238460,True,2,5,17180
Tarvo69,730,False,0,0,17180
Tarvo69,240,False,0,0,17180
Tarvo69,63710,False,1,2,17180
Tarvo69,220860,False,0,0,17180
Tarvo69,113200,True,2,5,17180
76561198057347106,570,True,2,5,4465
76561198073028726,310380,True,2,5,7145
76561198073028726,395180,True,2,5,7145
76561198073028726,344760,True,2,5,7145
76561198073028726,107410,True,2,5,7145
76561198007573338,730,True,0,1,1155
76561198096079340,236390,True,2,5,10432
76561198096079340,550,True,2,5,10432
76561198096079340,570,True,2,5,10432
76561198096079340,236390,True,2,5,10432
76561198096079340,550,True,2,5,10432
76561198096079340,570,True,2,5,10432
Tazcam,570,True,2,5,17186
Tazcam,292120,True,2,5,17186
Tazcam,730,True,2,5,17186
76561198064619367,42910,True,2,5,5581
76561198064619367,220860,True,2,5,5581
76561198064619367,250500,True,2,5,5581
76561198064619367,203140,True,0,1,5581
76561198064619367,237110,False,2,4,5581
76561198064619367,214560,True,2,5,5581
76561198064619367,230410,True,2,5,5581
76561198064619367,440,True,2,5,5581
LeAssasinMinion,400,True,2,5,14986
LeAssasinMinion,4000,True,2,5,14986
76561198062459887,303210,True,2,5,5266
76561198060715854,271590,True,1,3,4965
76561198060715854,247730,True,0,1,4965
76561198060715854,8870,True,1,3,4965
76561198060715854,99900,True,2,5,4965
76561198060715854,278620,True,2,5,4965
76561198060715854,374320,True,2,5,4965
76561198080653695,242760,True,2,5,8338
76561198080653695,250900,True,0,1,8338
76561198080653695,24240,True,2,5,8338
TeamAmbiguous,221100,False,2,4,17194
TeamAmbiguous,440,True,1,3,17194
76561198046733476,200210,True,1,3,3282
76561198083888554,330830,True,2,5,8818
76561198041628266,363970,True,2,5,2588
76561198041628266,33930,True,2,5,2588
HipsterGoku,730,True,1,3,14226
76561198083911488,304930,True,1,3,8824
76561198083911488,224540,False,2,4,8824
76561198083911488,2640,True,2,5,8824
angstyteen,401920,True,2,5,18407
angstyteen,269210,False,2,4,18407
angstyteen,257730,True,2,5,18407
angstyteen,304930,True,1,3,18407
angstyteen,250420,True,2,5,18407
angstyteen,24200,True,2,5,18407
TeenoGames,203810,False,2,4,17206
optamusjebus,220440,True,2,5,22902
TehStoneMan,232790,False,0,0,17211
TehStoneMan,400,True,2,5,17211
76561198005821848,368370,True,2,5,1114
76561198005821848,244930,True,2,5,1114
76561198005821848,206440,True,1,3,1114
76561198005821848,342580,True,2,5,1114
76561198005821848,341310,True,2,5,1114
76561198005821848,250620,True,2,5,1114
76561198005821848,221910,True,2,5,1114
76561198005821848,48700,True,2,5,1114
76561198005821848,320140,True,2,5,1114
76561198005821848,408120,False,0,0,1114
darkforb,104900,True,2,5,19529
darkforb,730,True,2,5,19529
darkforb,4000,True,2,5,19529
darkforb,206500,True,2,5,19529
TemsterGaming,204300,True,2,5,17223
76561198064534559,34330,True,0,1,5565
76561198064534559,211420,True,2,5,5565
76561198064534559,230410,True,1,3,5565
76561198064534559,72850,True,2,5,5565
76561198064534559,218620,True,0,1,5565
76561198064534559,730,False,0,0,5565
76561198064534559,105600,True,2,5,5565
tenndown,730,False,1,2,24377
76561198015597183,265550,True,0,1,1385
76561198115279437,440,True,1,3,11229
76561198115279437,550,True,1,3,11229
76561198025344728,236390,True,2,5,1692
76561198025344728,48705,True,2,5,1692
76561198025344728,48700,True,0,1,1692
76561198025344728,255710,True,0,1,1692
76561198025344728,220200,True,1,3,1692
alexnjay11,307690,True,2,5,18324
alexnjay11,107410,True,2,5,18324
Nidowa,200510,True,0,1,15712
TETTRIC1,374320,True,2,5,17122
TETTRIC1,234140,True,2,5,17122
TETTRIC1,107410,True,2,5,17122
TETTRIC1,230410,True,2,5,17122
TETTRIC1,104900,False,2,4,17122
TETTRIC1,346110,True,2,5,17122
Tezzdog,224500,True,2,5,17240
Tezzdog,224440,True,2,5,17240
Tezzdog,326670,False,0,0,17240
TERM-827,440,True,1,3,17121
76561198097516242,72850,True,2,5,10552
Frituplay,39000,True,2,5,13813
Frituplay,317360,True,0,1,13813
Frituplay,291210,True,0,1,13813
Frituplay,342150,False,1,2,13813
Frituplay,304930,True,1,3,13813
Frituplay,570,True,1,3,13813
76561198093260139,570,True,1,3,10078
76561198093736769,440,True,2,5,10147
76561198077722291,570,True,2,5,7860
76561198065940145,265930,True,1,3,5830
76561198065940145,209000,True,2,5,5830
76561198065940145,261030,True,2,5,5830
ErikCronin,4000,True,2,5,13569
ErikCronin,274230,False,0,0,13569
benjaminalan,360,False,0,0,18709
nottomatoes768,219150,True,2,5,22789
76561198164934819,107410,True,2,5,11740
76561198164934819,730,True,2,5,11740
76561198164934819,381120,True,2,5,11740
76561198069492897,251170,True,2,5,6463
76561198088891398,206420,True,2,5,9528
76561198088891398,286100,True,2,5,9528
76561198088891398,204360,True,2,5,9528
Thatmeepo,236110,False,0,0,17260
76561198073446384,286340,False,2,4,7224
76561198073446384,223470,True,2,5,7224
76561198073446384,4000,True,2,5,7224
76561198073446384,105600,True,2,5,7224
76561198073446384,10220,False,0,0,7224
76561198073446384,440,True,2,5,7224
76561198073446384,218620,True,2,5,7224
76561198073446384,550,True,2,5,7224
76561198073446384,286340,False,2,4,7224
76561198073446384,223470,True,2,5,7224
76561198073446384,4000,True,2,5,7224
76561198073446384,105600,True,2,5,7224
76561198073446384,10220,False,0,0,7224
76561198073446384,440,True,2,5,7224
76561198073446384,218620,True,2,5,7224
76561198073446384,550,True,2,5,7224
76561198042076905,368230,True,2,5,2637
thavleifrim,387860,False,2,4,24417
thavleifrim,316010,True,2,5,24417
Tommy45344,274190,True,2,5,17556
Senioritis67789,550,True,2,5,16633
Senioritis67789,379720,True,2,5,16633
Senioritis67789,49520,True,2,5,16633
Senioritis67789,238430,True,2,5,16633
Senioritis67789,290770,True,0,1,16633
Senioritis67789,273350,True,2,5,16633
Senioritis67789,570,False,2,4,16633
76561198037228389,302830,False,2,4,2294
76561198037228389,245170,True,1,3,2294
76561198037228389,263300,True,2,5,2294
76561198037228389,282900,True,2,5,2294
76561198037228389,730,True,1,3,2294
76561198037228389,304930,True,2,5,2294
76561198037228389,218620,True,1,3,2294
76561198037228389,326480,True,2,5,2294
76561198037228389,620,True,2,5,2294
76561198037228389,550,True,1,3,2294
76561198083316709,268500,True,0,1,8730
76561198083316709,22380,False,2,4,8730
76561198083316709,233270,True,0,1,8730
76561198083316709,2820,False,0,0,8730
76561198083316709,222880,True,2,5,8730
76561198083316709,48705,True,2,5,8730
76561198083316709,227020,False,0,0,8730
bloodshade2559,230410,True,2,5,18830
TheKatakiuchi,730,False,2,4,17342
likeashpee,570,True,2,5,21866
strander01,263280,True,2,5,24189
76561198072319266,104900,True,2,5,6999
76561198072319266,440,True,2,5,6999
76561198069132107,440,True,2,5,6403
sdfesdfes,17080,True,2,5,23748
gamerxxx21,440,True,1,3,20398
gamerxxx21,304930,False,2,4,20398
gamerxxx21,570,False,2,4,20398
gamerxxx21,42160,True,2,5,20398
gamerxxx21,224260,True,2,5,20398
BotBuddha,49520,True,1,3,12627
76561198098249951,550,True,2,5,10635
i_dont_know_what_im_doing,227940,True,0,1,20907
i_dont_know_what_im_doing,218620,True,0,1,20907
doctorwho1233,8870,True,2,5,19752
doctorwho1233,110800,True,0,1,19752
doctorwho1233,200260,True,0,1,19752
doctorwho1233,203160,True,2,5,19752
76561198071159606,440,True,2,5,6779
76561198091127623,48000,True,2,5,9797
golin45,365300,True,1,3,20541
golin45,304930,True,2,5,20541
golin45,346900,True,1,3,20541
76561197981571612,321360,True,1,3,743
76561197981571612,274940,True,2,5,743
76561197981571612,4000,True,1,3,743
76561197981571612,215470,True,2,5,743
the1nchmonster,219092,True,2,5,24420
TheEternalDay,315810,True,2,5,17315
TheEternalDay,396650,True,2,5,17315
TheEternalDay,352010,False,2,4,17315
TheEternalDay,345650,False,0,0,17315
TheEternalDay,360550,True,0,1,17315
FaggotofWisdom,17390,True,2,5,13652
FaggotofWisdom,6060,True,2,5,13652
FaggotofWisdom,211820,True,2,5,13652
FaggotofWisdom,219640,True,2,5,13652
FaggotofWisdom,6020,True,2,5,13652
FaggotofWisdom,241540,True,2,5,13652
76561198049432111,570,True,2,5,3588
76561198046732318,250900,True,2,5,3281
76561198046732318,40800,True,1,3,3281
76561198046732318,270450,True,2,5,3281
76561198046732318,105600,True,2,5,3281
76561198046732318,274190,True,1,3,3281
piemonkey3000,241930,True,1,3,23090
piemonkey3000,203810,False,1,2,23090
foolsfoolsfools,218620,False,2,4,20251
foolsfoolsfools,359050,True,2,5,20251
foolsfoolsfools,253530,False,0,0,20251
foolsfoolsfools,303210,True,2,5,20251
foolsfoolsfools,8930,True,2,5,20251
presidentllama,218620,True,2,5,23226
barren_cookie,265930,True,0,1,18655
76561198044783111,230410,True,2,5,3008
76561198044783111,318430,True,1,3,3008
Swezza,105600,True,2,5,17093
76561198042371996,72850,True,2,5,2682
76561198042371996,252490,True,2,5,2682
76561198042371996,304930,True,2,5,2682
76561198042371996,49520,True,2,5,2682
76561198061977789,91310,True,2,5,5175
My_Special_Place,22380,True,2,5,15582
76561198039665073,281820,True,2,5,2428
76561198039665073,219640,True,2,5,2428
76561198044884778,440,True,2,5,3019
76561198082582975,440,True,2,5,8629
53112195114,4000,True,1,3,399
lolatyourfail,218620,True,1,3,21928
lolatyourfail,25000,True,2,5,21928
lolatyourfail,271590,True,2,5,21928
lolatyourfail,359550,True,1,3,21928
lolatyourfail,236390,True,2,5,21928
lolatyourfail,201790,True,2,5,21928
76561198025915863,204360,True,2,5,1712
SHated14,232090,True,2,5,16488
SHated14,730,True,2,5,16488
spyron,440,True,1,3,24112
76561198069969015,440,True,1,3,6548
Giggity420,304930,True,0,1,13983
76561198047309532,437220,True,0,1,3355
wbauern68,204300,True,2,5,25039
76561198079888597,360640,False,0,0,8234
76561198038294997,265550,True,2,5,2346
76561198038294997,274940,True,2,5,2346
76561198038294997,8190,True,1,3,2346
76561198093275367,22380,True,1,3,10092
76561198066322710,200210,True,0,1,5900
76561198066322710,234710,True,2,5,5900
76561198066322710,550,True,1,3,5900
the_mad_doctor123,351570,True,2,5,24431
the_mad_doctor123,340740,True,2,5,24431
the_mad_doctor123,225340,True,2,5,24431
the_mad_doctor123,262410,True,2,5,24431
the_mad_doctor123,24980,True,2,5,24431
the_mad_doctor123,212680,True,1,3,24431
the_mad_doctor123,200900,True,2,5,24431
the_mad_doctor123,1250,True,0,1,24431
the_mad_doctor123,440,True,2,5,24431
76561198016599173,351970,True,2,5,1414
76561198061752173,359320,True,2,5,5133
76561198061752173,72850,True,2,5,5133
76561198061752173,263440,True,1,3,5133
76561198061752173,289650,False,0,0,5133
76561198061752173,236390,True,2,5,5133
76561198061752173,48700,True,2,5,5133
1iam1iam1iam,205100,True,2,5,200
1iam1iam1iam,365450,True,2,5,200
1iam1iam1iam,201810,True,0,1,200
MichaelE,220200,True,2,5,15387
MichaelE,730,True,2,5,15387
TheMoDiiFii3r,275850,False,2,4,17369
TheMoDiiFii3r,304240,True,0,1,17369
TheMoDiiFii3r,208090,False,0,0,17369
TheMoDiiFii3r,435880,True,0,1,17369
TheMoDiiFii3r,377160,True,0,1,17369
TheMoDiiFii3r,365590,False,0,0,17369
76561198067243010,440,False,0,0,6061
76561198067243010,239220,True,2,5,6061
76561198067243010,34010,True,2,5,6061
76561198067243010,204300,True,2,5,6061
76561198067243010,265930,False,0,0,6061
76561198067243010,319630,True,2,5,6061
76561198067243010,17390,True,2,5,6061
76561198067243010,47890,True,2,5,6061
MadamUSB,218620,False,1,2,15258
MadamUSB,440,True,2,5,15258
logermax,230410,True,2,5,21919
logermax,223470,True,2,5,21919
logermax,200260,True,2,5,21919
76561198036064945,730,True,2,5,2224
portjackson,252490,True,2,5,23207
portjackson,12210,True,0,1,23207
portjackson,218620,True,2,5,23207
portjackson,104900,False,0,0,23207
portjackson,4000,True,0,1,23207
portjackson,12200,True,1,3,23207
portjackson,49520,True,2,5,23207
The-Burnt_Toast,271590,False,2,4,17264
The-Burnt_Toast,20570,True,0,1,17264
Tomsen1,50300,True,0,1,17559
Tomsen1,105600,True,0,1,17559
76561198089481267,31220,True,2,5,9596
76561198089481267,8930,True,2,5,9596
76561198089481267,219740,True,2,5,9596
76561198089481267,224480,True,2,5,9596
76561198073186208,244850,True,2,5,7177
76561198082534673,236390,True,0,1,8617
76561198082534673,327090,True,0,1,8617
76561198082534673,24240,True,1,3,8617
76561198082534673,342370,True,1,3,8617
76561198082534673,225840,True,1,3,8617
76561198078078491,205100,True,2,5,7920
76561198078078491,333930,True,1,3,7920
76561197975058559,49520,True,2,5,673
76561197975058559,203160,False,0,0,673
76561197975058559,261640,True,2,5,673
LecXii,242860,True,2,5,15005
LecXii,214950,True,1,3,15005
LecXii,277450,True,2,5,15005
LecXii,325610,True,2,5,15005
Pootisman64,440,True,2,5,16110
Omixodia,11280,True,2,5,15879
jkjmnb,271590,True,2,5,21292
jkjmnb,250600,True,2,5,21292
jkjmnb,220260,True,2,5,21292
jkjmnb,219150,True,2,5,21292
baagoessheep,273350,True,2,5,18602
baagoessheep,730,True,2,5,18602
baagoessheep,221100,True,0,1,18602
Kebabsaregood,312780,True,2,5,14767
Kebabsaregood,215280,True,2,5,14767
Kebabsaregood,363620,True,2,5,14767
Kebabsaregood,264710,True,2,5,14767
Kebabsaregood,252490,False,0,0,14767
Kebabsaregood,351290,True,2,5,14767
Kebabsaregood,234190,True,2,5,14767
Kebabsaregood,312780,True,2,5,14767
Kebabsaregood,215280,True,2,5,14767
Kebabsaregood,363620,True,2,5,14767
Kebabsaregood,264710,True,2,5,14767
Kebabsaregood,252490,False,0,0,14767
Kebabsaregood,351290,True,2,5,14767
Kebabsaregood,234190,True,2,5,14767
therealivan,273350,True,2,5,24554
therealivan,404012,True,2,5,24554
therealivan,364360,True,2,5,24554
zrustz16,304930,True,1,3,25442
zrustz16,252490,True,2,5,25442
zrustz16,265630,True,1,3,25442
zrustz16,295110,True,2,5,25442
